step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2359,764472,18872,0.027336993581427202,0.875,0.875,,,,,,,,,
2360,764672,18880,0.03339709638096338,1.0,1.0,,,,,,,,,
2361,765000,18888,0.027427216657661117,0.875,0.875,0.08914738978216821,0.75,0.75,,,,,,
2362,765200,18896,0.028066740322016507,1.0,1.0,,,,,,,,,
2363,765656,18904,0.017843980224638796,1.0,1.0,,,,,,,,,
2364,765856,18912,0.037019419959457685,1.0,1.0,,,,,,,,,
2365,766120,18920,0.026927643444350904,1.0,1.0,,,,,,,,,
2366,766448,18928,0.02475034846044582,1.0,1.0,,,,,,,,,
2367,767096,18936,0.015443912953335257,0.875,0.875,,,,,,,,,
2368,767424,18944,0.02711090380036694,1.0,1.0,,,,,,,,,
2369,767880,18952,0.019403748303785245,1.0,1.0,0.06316378892798184,0.5,0.5,,,,,,
2370,768080,18960,0.027208591218230067,1.0,1.0,,,,,,,,,
2371,768344,18968,0.030251360080678753,1.0,1.0,,,,,,,,,
2372,768736,18976,0.020752310061809567,1.0,1.0,,,,,,,,,
2373,769000,18984,0.02306308503493028,1.0,1.0,,,,,,,,,
2374,769264,18992,0.02926681485182712,1.0,1.0,,,,,,,,,
2375,769592,19000,0.022545777585723046,1.0,1.0,,,,,,,,,
2376,769920,19008,0.03168978298325874,0.875,0.875,,,,,,,,,
2377,770376,19016,0.019137524017423857,1.0,1.0,0.05745873265317944,0.5,0.5,,,,,,
2378,770768,19024,0.01564553918144914,1.0,1.0,,,,,,,,,
2379,771160,19032,0.0204447357858074,1.0,1.0,,,,,,,,,
2380,771488,19040,0.022443231812540033,1.0,1.0,,,,,,,,,
2381,771752,19048,0.02802796224031681,1.0,1.0,,,,,,,,,
2382,772016,19056,0.03096115727390952,1.0,1.0,,,,,,,,,
2383,772472,19064,0.017670420583285298,1.0,1.0,,,,,,,,,
2384,772736,19072,0.036014625214065746,1.0,1.0,,,,,,,,,
2385,773128,19080,0.016862232812579803,1.0,1.0,0.07038237752095938,0.5,0.5,,,,,,
2386,773456,19088,0.024884315248075838,0.875,0.875,,,,,,,,,
2387,773784,19096,0.030621810300839113,1.0,1.0,,,,,,,,,
2388,774048,19104,0.02297792319123801,1.0,1.0,,,,,,,,,
2389,774440,19112,0.019849887975879783,1.0,1.0,,,,,,,,,
2390,774576,19120,0.03275115716692653,1.0,1.0,,,,,,,,,
2391,774904,19128,0.02200714825695286,1.0,1.0,,,,,,,,,
2392,775232,19136,0.025366270363138026,1.0,1.0,,,,,,,,,
2393,775496,19144,0.025061066322922446,1.0,1.0,0.02482166100224276,0.875,0.875,,,,,,
2394,775760,19152,0.025588174410513607,1.0,1.0,,,,,,,,,
2395,776088,19160,0.02215499135959044,1.0,1.0,,,,,,,,,
2396,776480,19168,0.03091074988533971,0.875,0.875,,,,,,,,,
2397,776744,19176,0.027682315742438846,1.0,1.0,,,,,,,,,
2398,777200,19184,0.022701621935299104,1.0,1.0,,,,,,,,,
2399,777528,19192,0.02267877852834772,1.0,1.0,,,,,,,,,
2400,777856,19200,0.020302283583819646,1.0,1.0,,,,,,,,,
2401,778120,19208,0.028368798370406123,1.0,1.0,0.08331588938258391,0.75,0.75,,,,,,
2402,778384,19216,0.02323050505356719,1.0,1.0,,,,,,,,,
2403,778648,19224,0.020125820152361487,1.0,1.0,,,,,,,,,
2404,779104,19232,0.019912880467416665,1.0,1.0,,,,,,,,,
2405,779432,19240,0.022375396267490945,1.0,1.0,,,,,,,,,
2406,779632,19248,0.029890362894608797,1.0,1.0,,,,,,,,,
2407,780024,19256,0.02005087626995608,0.875,0.875,,,,,,,,,
2408,780480,19264,0.018479225949570917,1.0,1.0,,,,,,,,,
2409,780680,19272,0.03321895087400132,1.0,1.0,0.032131604715129165,0.875,0.875,,,,,,
2410,781200,19280,0.018224164792013085,1.0,1.0,,,,,,,,,
2411,781464,19288,0.022061754458123344,1.0,1.0,,,,,,,,,
2412,781920,19296,0.01378092989563616,1.0,1.0,,,,,,,,,
2413,782312,19304,0.020874336927608206,1.0,1.0,,,,,,,,,
2414,782576,19312,0.03013744049487741,1.0,1.0,,,,,,,,,
2415,782904,19320,0.02024713802942915,1.0,1.0,,,,,,,,,
2416,783232,19328,0.02767593062276478,1.0,1.0,,,,,,,,,
2417,783624,19336,0.019742397184366118,1.0,1.0,0.019287101701136178,1.0,1.0,,,,,,
2418,783888,19344,0.020556815791612733,1.0,1.0,,,,,,,,,
2419,784280,19352,0.019127295725775182,0.875,0.875,,,,,,,,,
2420,784544,19360,0.023015453901916772,1.0,1.0,,,,,,,,,
2421,784808,19368,0.021267724109527538,1.0,1.0,,,,,,,,,
2422,785200,19376,0.020104500158956096,1.0,1.0,,,,,,,,,
2423,785528,19384,0.025326810485551958,1.0,1.0,,,,,,,,,
2424,785856,19392,0.02514106655887281,0.875,0.875,,,,,,,,,
2425,786056,19400,0.03281435563601311,0.875,0.875,0.07116208684963937,0.625,0.625,,,,,,
2426,786448,19408,0.027199753327933913,1.0,1.0,,,,,,,,,
2427,786776,19416,0.029349906409956023,1.0,1.0,,,,,,,,,
2428,787104,19424,0.02628768799245381,1.0,1.0,,,,,,,,,
2429,787368,19432,0.030310155744616624,1.0,1.0,,,,,,,,,
2430,787696,19440,0.017111301705899674,1.0,1.0,,,,,,,,,
2431,788024,19448,0.020078517623486277,1.0,1.0,,,,,,,,,
2432,788288,19456,0.02393573763647623,1.0,1.0,,,,,,,,,
2433,788552,19464,0.0382907182185366,0.875,0.875,0.05439247250503013,0.75,0.75,,,,,,
2434,788880,19472,0.028329154409688723,1.0,1.0,,,,,,,,,
2435,789208,19480,0.02524768322342243,1.0,1.0,,,,,,,,,
2436,789600,19488,0.020345453998167312,1.0,1.0,,,,,,,,,
2437,789928,19496,0.029238473780985718,0.875,0.875,,,,,,,,,
2438,790448,19504,0.01763695252793269,1.0,1.0,,,,,,,,,
2439,790712,19512,0.03311436547132644,1.0,1.0,,,,,,,,,
2440,790976,19520,0.028969685562744867,1.0,1.0,,,,,,,,,
2441,791368,19528,0.01456955637774854,1.0,1.0,0.02901525373728077,0.875,0.875,,,,,,
2442,791888,19536,0.020779820849412548,1.0,1.0,,,,,,,,,
2443,792216,19544,0.026115770149006495,1.0,1.0,,,,,,,,,
2444,792416,19552,0.03280810740365193,1.0,1.0,,,,,,,,,
2445,792744,19560,0.02680553245396914,1.0,1.0,,,,,,,,,
2446,793008,19568,0.03874604987541716,1.0,1.0,,,,,,,,,
2447,793464,19576,0.01935652223514938,1.0,1.0,,,,,,,,,
2448,793664,19584,0.027651214144806313,1.0,1.0,,,,,,,,,
2449,793928,19592,0.026357257485904027,1.0,1.0,0.05192380637257628,0.75,0.75,,,,,,
2450,794128,19600,0.03075292654924851,1.0,1.0,,,,,,,,,
2451,794520,19608,0.020052406515880156,1.0,1.0,,,,,,,,,
2452,794848,19616,0.04085675327902573,0.75,0.75,,,,,,,,,
2453,795112,19624,0.028374657792702464,1.0,1.0,,,,,,,,,
2454,795440,19632,0.027160205285814077,1.0,1.0,,,,,,,,,
2455,795832,19640,0.02660021370429604,1.0,1.0,,,,,,,,,
2456,796288,19648,0.020908500406389974,1.0,1.0,,,,,,,,,
2457,796744,19656,0.017561208865697935,1.0,1.0,0.025283264142351148,0.875,0.875,,,,,,
2458,797072,19664,0.026963373815860902,1.0,1.0,,,,,,,,,
2459,797528,19672,0.01599697252224392,1.0,1.0,,,,,,,,,
2460,797856,19680,0.02647913075457836,1.0,1.0,,,,,,,,,
2461,798376,19688,0.014971128856121256,1.0,1.0,,,,,,,,,
2462,798768,19696,0.019889668737466008,1.0,1.0,,,,,,,,,
2463,798968,19704,0.028164116600397998,1.0,1.0,,,,,,,,,
2464,799296,19712,0.02226612718382421,1.0,1.0,,,,,,,,,
2465,799496,19720,0.028976502444959727,1.0,1.0,0.07693416987659171,0.75,0.75,,,,,,
2466,799760,19728,0.028130737003099003,1.0,1.0,,,,,,,,,
2467,800024,19736,0.02685372531708481,1.0,1.0,,,,,,,,,
2468,800288,19744,0.02263879456835241,1.0,1.0,,,,,,,,,
2469,800616,19752,0.02041601433377355,1.0,1.0,,,,,,,,,
2470,800880,19760,0.020694727305747163,1.0,1.0,,,,,,,,,
2471,801144,19768,0.02563022651296137,1.0,1.0,,,,,,,,,
2472,801472,19776,0.027667575724856765,1.0,1.0,,,,,,,,,
2473,801800,19784,0.021355289779636223,1.0,1.0,0.06100944431658718,0.75,0.75,,,,,,
2474,802128,19792,0.033335973822655435,0.875,0.875,,,,,,,,,
2475,802456,19800,0.020857873884310946,1.0,1.0,,,,,,,,,
2476,802656,19808,0.0315387331286873,1.0,1.0,,,,,,,,,
2477,802920,19816,0.023363188229294566,1.0,1.0,,,,,,,,,
2478,803376,19824,0.02413936350940162,1.0,1.0,,,,,,,,,
2479,803640,19832,0.03235784386823525,1.0,1.0,,,,,,,,,
2480,803904,19840,0.026977659923568355,1.0,1.0,,,,,,,,,
2481,804168,19848,0.021576688267885516,1.0,1.0,0.05331929802458353,0.75,0.75,,,,,,
2482,804496,19856,0.025009700492222686,1.0,1.0,,,,,,,,,
2483,804888,19864,0.01615902127791249,1.0,1.0,,,,,,,,,
2484,805216,19872,0.01934895598841558,1.0,1.0,,,,,,,,,
2485,805544,19880,0.021859470539117864,1.0,1.0,,,,,,,,,
2486,805808,19888,0.026650989545426003,1.0,1.0,,,,,,,,,
2487,806072,19896,0.03223136297679957,1.0,1.0,,,,,,,,,
2488,806272,19904,0.029412766133024588,1.0,1.0,,,,,,,,,
2489,806536,19912,0.028897363815785015,1.0,1.0,0.04106877730119549,0.75,0.75,,,,,,
2490,806864,19920,0.026648792802361643,1.0,1.0,,,,,,,,,
2491,807128,19928,0.022737755638054864,1.0,1.0,,,,,,,,,
2492,807456,19936,0.015621604511072976,1.0,1.0,,,,,,,,,
2493,807784,19944,0.029125185124808696,1.0,1.0,,,,,,,,,
2494,808112,19952,0.023712262046043858,1.0,1.0,,,,,,,,,
2495,808504,19960,0.02218274481045834,1.0,1.0,,,,,,,,,
2496,808896,19968,0.027332912110533514,1.0,1.0,,,,,,,,,
2497,809224,19976,0.023791050684205284,1.0,1.0,0.023375442032137927,1.0,1.0,,,,,,
2498,809488,19984,0.02573408073853727,1.0,1.0,,,,,,,,,
2499,809752,19992,0.017357660300361174,1.0,1.0,,,,,,,,,
2500,810080,20000,0.021634376096450407,1.0,1.0,,,,,,,,,
2501,810408,20008,0.022244817172833792,1.0,1.0,,,,,,,,,
2502,810672,20016,0.04167708160622852,0.875,0.875,,,,,,,,,
2503,810936,20024,0.027425851179428664,0.875,0.875,,,,,,,,,
2504,811264,20032,0.029507629141406137,0.875,0.875,,,,,,,,,
2505,811592,20040,0.016691308756933722,1.0,1.0,0.029292946441200913,1.0,1.0,,,,,,
2506,812176,20048,0.021575459449297667,1.0,1.0,,,,,,,,,
2507,812376,20056,0.030672084514832252,1.0,1.0,,,,,,,,,
2508,812832,20064,0.014223089904497294,1.0,1.0,,,,,,,,,
2509,813032,20072,0.029270282531977804,1.0,1.0,,,,,,,,,
2510,813360,20080,0.04131783344232805,0.875,0.875,,,,,,,,,
2511,813624,20088,0.03237039176293763,1.0,1.0,,,,,,,,,
2512,813888,20096,0.030090664358878593,1.0,1.0,,,,,,,,,
2513,814088,20104,0.03578702127569158,1.0,1.0,0.02673001398198423,0.75,0.75,,,,,,
2514,814480,20112,0.025541479803632305,1.0,1.0,,,,,,,,,
2515,814872,20120,0.026689195572186384,0.875,0.875,,,,,,,,,
2516,815264,20128,0.021890593314133188,1.0,1.0,,,,,,,,,
2517,815720,20136,0.02198207376090571,1.0,1.0,,,,,,,,,
2518,816112,20144,0.024793511985823594,1.0,1.0,,,,,,,,,
2519,816568,20152,0.017570116930853356,1.0,1.0,,,,,,,,,
2520,816768,20160,0.02825242867004893,1.0,1.0,,,,,,,,,
2521,817160,20168,0.019822492353644826,1.0,1.0,0.06526915252761399,0.875,0.875,,,,,,
2522,817424,20176,0.03258342339290437,1.0,1.0,,,,,,,,,
2523,817752,20184,0.026664416953373803,1.0,1.0,,,,,,,,,
2524,817952,20192,0.019226870058591503,1.0,1.0,,,,,,,,,
2525,818280,20200,0.025029908680267908,1.0,1.0,,,,,,,,,
2526,818480,20208,0.03399632485689835,1.0,1.0,,,,,,,,,
2527,818872,20216,0.019923866931184763,1.0,1.0,,,,,,,,,
2528,819200,20224,0.028710158265850168,1.0,1.0,,,,,,,,,
2529,819528,20232,0.02201497170344055,1.0,1.0,0.048518116032136044,0.75,0.75,,,,,,
2530,819792,20240,0.026390964739005655,1.0,1.0,,,,,,,,,
2531,820184,20248,0.02234533985865284,1.0,1.0,,,,,,,,,
2532,820448,20256,0.028775660648485656,1.0,1.0,,,,,,,,,
2533,820840,20264,0.026572633804032644,1.0,1.0,,,,,,,,,
2534,821168,20272,0.026089187991053676,1.0,1.0,,,,,,,,,
2535,821624,20280,0.021392032525994052,1.0,1.0,,,,,,,,,
2536,821952,20288,0.025700652924143468,1.0,1.0,,,,,,,,,
2537,822280,20296,0.021140939706472666,1.0,1.0,0.02391704769878516,1.0,1.0,,,,,,
2538,822544,20304,0.03184938109907876,1.0,1.0,,,,,,,,,
2539,822936,20312,0.01803408347716944,1.0,1.0,,,,,,,,,
2540,823200,20320,0.022580558099244998,1.0,1.0,,,,,,,,,
2541,823464,20328,0.029377859711854054,1.0,1.0,,,,,,,,,
2542,823856,20336,0.020048532412946924,1.0,1.0,,,,,,,,,
2543,824056,20344,0.038164578036268416,1.0,1.0,,,,,,,,,
2544,824384,20352,0.01834688355720391,1.0,1.0,,,,,,,,,
2545,824840,20360,0.01499686893265578,1.0,1.0,0.026759060379994065,0.875,0.875,,,,,,
2546,825232,20368,0.02965113804906248,1.0,1.0,,,,,,,,,
2547,825560,20376,0.016810407335370658,1.0,1.0,,,,,,,,,
2548,825888,20384,0.020779502625284524,1.0,1.0,,,,,,,,,
2549,826216,20392,0.023962380590636483,1.0,1.0,,,,,,,,,
2550,826544,20400,0.02725332537426096,1.0,1.0,,,,,,,,,
2551,826872,20408,0.028751319300436534,1.0,1.0,,,,,,,,,
2552,827136,20416,0.02868809196721486,1.0,1.0,,,,,,,,,
2553,827464,20424,0.022493964208337276,1.0,1.0,0.03539614616374002,0.875,0.875,,,,,,
2554,827664,20432,0.04301765035448474,0.875,0.875,,,,,,,,,
2555,827928,20440,0.031377061292722594,1.0,1.0,,,,,,,,,
2556,828256,20448,0.02478963139501957,1.0,1.0,,,,,,,,,
2557,828648,20456,0.022288191666265222,1.0,1.0,,,,,,,,,
2558,829104,20464,0.021682384858247587,1.0,1.0,,,,,,,,,
2559,829496,20472,0.025445514270052927,1.0,1.0,,,,,,,,,
2560,829696,20480,0.03817252234704938,1.0,1.0,,,,,,,,,
2561,829960,20488,0.02238845691855459,1.0,1.0,0.025504809422018073,0.875,0.875,,,,,,
2562,830288,20496,0.020896857843600628,1.0,1.0,,,,,,,,,
2563,830488,20504,0.03462518783800988,0.875,0.875,,,,,,,,,
2564,830816,20512,0.03529843238176863,0.875,0.875,,,,,,,,,
2565,831144,20520,0.025911276657695458,1.0,1.0,,,,,,,,,
2566,831344,20528,0.029487349473620274,1.0,1.0,,,,,,,,,
2567,831736,20536,0.01789956048856766,0.75,0.75,,,,,,,,,
2568,832000,20544,0.03433164336454411,1.0,1.0,,,,,,,,,
2569,832392,20552,0.024440808058549618,1.0,1.0,0.061414566704791576,0.75,0.75,,,,,,
2570,832656,20560,0.02350528935653642,1.0,1.0,,,,,,,,,
2571,833176,20568,0.017123385902859806,1.0,1.0,,,,,,,,,
2572,833504,20576,0.02398152535856298,1.0,1.0,,,,,,,,,
2573,833832,20584,0.020585453345553558,1.0,1.0,,,,,,,,,
2574,834096,20592,0.026168397822804508,1.0,1.0,,,,,,,,,
2575,834360,20600,0.026931920753337977,1.0,1.0,,,,,,,,,
2576,834816,20608,0.020300450127890925,1.0,1.0,,,,,,,,,
2577,835080,20616,0.026212406673620313,1.0,1.0,0.16261115898941436,0.5,0.5,,,,,,
2578,835344,20624,0.024223230324589624,1.0,1.0,,,,,,,,,
2579,835736,20632,0.020519419767430616,1.0,1.0,,,,,,,,,
2580,836064,20640,0.023468205811850794,1.0,1.0,,,,,,,,,
2581,836456,20648,0.02105774587483893,0.875,0.875,,,,,,,,,
2582,836656,20656,0.03167024825169543,1.0,1.0,,,,,,,,,
2583,836856,20664,0.045629946827499074,0.875,0.875,,,,,,,,,
2584,837184,20672,0.014999764414123092,1.0,1.0,,,,,,,,,
2585,837576,20680,0.02054435892524775,1.0,1.0,0.11646243130848462,0.5,0.5,,,,,,
2586,837904,20688,0.026258949511482683,1.0,1.0,,,,,,,,,
2587,838168,20696,0.020731400182176004,1.0,1.0,,,,,,,,,
2588,838432,20704,0.029861803777097295,0.875,0.875,,,,,,,,,
2589,838696,20712,0.02869965374175877,0.875,0.875,,,,,,,,,
2590,839088,20720,0.01854918673615278,1.0,1.0,,,,,,,,,
2591,839416,20728,0.03220157967772138,1.0,1.0,,,,,,,,,
2592,839744,20736,0.02524764281701391,1.0,1.0,,,,,,,,,
2593,840072,20744,0.017992886093527432,1.0,1.0,0.04669623606062169,0.625,0.625,,,,,,
2594,840464,20752,0.02461633496344461,1.0,1.0,,,,,,,,,
2595,840856,20760,0.02018609249657326,1.0,1.0,,,,,,,,,
2596,841184,20768,0.0264556055501871,1.0,1.0,,,,,,,,,
2597,841512,20776,0.02778780931892743,1.0,1.0,,,,,,,,,
2598,841840,20784,0.026625439843586264,1.0,1.0,,,,,,,,,
2599,842104,20792,0.028135650324006747,1.0,1.0,,,,,,,,,
2600,842496,20800,0.02346579282748716,1.0,1.0,,,,,,,,,
2601,842696,20808,0.04597905343911104,0.875,0.875,0.05233199824057095,0.875,0.875,,,,,,
2602,842896,20816,0.018785729224409808,1.0,1.0,,,,,,,,,
2603,843096,20824,0.02973535277913736,1.0,1.0,,,,,,,,,
2604,843360,20832,0.02315066467528425,1.0,1.0,,,,,,,,,
2605,843752,20840,0.02084654937516935,1.0,1.0,,,,,,,,,
2606,844080,20848,0.0246130381115222,1.0,1.0,,,,,,,,,
2607,844408,20856,0.021914269170529223,1.0,1.0,,,,,,,,,
2608,844672,20864,0.02593618431443247,1.0,1.0,,,,,,,,,
2609,845000,20872,0.020397035280801563,1.0,1.0,0.06360184447408142,0.75,0.75,,,,,,
2610,845392,20880,0.020060435956062675,1.0,1.0,,,,,,,,,
2611,845656,20888,0.02597018219026609,1.0,1.0,,,,,,,,,
2612,845920,20896,0.027396335806768094,1.0,1.0,,,,,,,,,
2613,846312,20904,0.021879022945205787,1.0,1.0,,,,,,,,,
2614,846768,20912,0.02223250422058421,1.0,1.0,,,,,,,,,
2615,847096,20920,0.03201339514925894,1.0,1.0,,,,,,,,,
2616,847360,20928,0.022660531728806745,1.0,1.0,,,,,,,,,
2617,847560,20936,0.029560513721283623,1.0,1.0,0.029129333227087956,1.0,1.0,,,,,,
2618,847888,20944,0.02639327064903773,1.0,1.0,,,,,,,,,
2619,848280,20952,0.0185423209308946,0.875,0.875,,,,,,,,,
2620,848608,20960,0.019439499685884813,1.0,1.0,,,,,,,,,
2621,849000,20968,0.024966596641244607,1.0,1.0,,,,,,,,,
2622,849392,20976,0.021407135432039013,1.0,1.0,,,,,,,,,
2623,849784,20984,0.01711914456729384,0.875,0.875,,,,,,,,,
2624,850304,20992,0.01856124154594909,1.0,1.0,,,,,,,,,
2625,850568,21000,0.030514713682622416,1.0,1.0,0.022333371280448773,1.0,1.0,,,,,,
2626,850960,21008,0.02152937055143468,1.0,1.0,,,,,,,,,
2627,851352,21016,0.01826877760738919,1.0,1.0,,,,,,,,,
2628,851744,21024,0.02259343670584599,1.0,1.0,,,,,,,,,
2629,852008,21032,0.02878836872676402,1.0,1.0,,,,,,,,,
2630,852272,21040,0.026181581066572333,1.0,1.0,,,,,,,,,
2631,852536,21048,0.02454864183617531,1.0,1.0,,,,,,,,,
2632,852928,21056,0.020076510042351097,1.0,1.0,,,,,,,,,
2633,853256,21064,0.025327369509258006,1.0,1.0,0.04755630824797209,0.875,0.875,,,,,,
2634,853648,21072,0.025726062897546555,1.0,1.0,,,,,,,,,
2635,854040,21080,0.026380053408853705,1.0,1.0,,,,,,,,,
2636,854368,21088,0.02451041536571711,1.0,1.0,,,,,,,,,
2637,854632,21096,0.023015379642133668,1.0,1.0,,,,,,,,,
2638,854832,21104,0.021486919689509706,1.0,1.0,,,,,,,,,
2639,855032,21112,0.02579633405777751,1.0,1.0,,,,,,,,,
2640,855360,21120,0.020191893450896486,1.0,1.0,,,,,,,,,
2641,855624,21128,0.029862811860896274,1.0,1.0,0.051823615491366576,0.75,0.75,,,,,,
2642,855952,21136,0.014583502081936445,1.0,1.0,,,,,,,,,
2643,856216,21144,0.03343787616753275,0.875,0.875,,,,,,,,,
2644,856480,21152,0.026885291775042792,1.0,1.0,,,,,,,,,
2645,856680,21160,0.034383006344127505,1.0,1.0,,,,,,,,,
2646,856944,21168,0.02727765002053246,1.0,1.0,,,,,,,,,
2647,857208,21176,0.02781092538408529,1.0,1.0,,,,,,,,,
2648,857536,21184,0.023523329497758712,1.0,1.0,,,,,,,,,
2649,857864,21192,0.021889977117076347,1.0,1.0,0.037116257721090735,0.625,0.625,,,,,,
2650,858128,21200,0.032187518800497514,1.0,1.0,,,,,,,,,
2651,858584,21208,0.020371361068718476,1.0,1.0,,,,,,,,,
2652,859040,21216,0.013713812899105409,1.0,1.0,,,,,,,,,
2653,859240,21224,0.02470303360123126,1.0,1.0,,,,,,,,,
2654,859504,21232,0.02108618156952389,1.0,1.0,,,,,,,,,
2655,859768,21240,0.03286060488474959,0.875,0.875,,,,,,,,,
2656,860160,21248,0.020570747067390587,1.0,1.0,,,,,,,,,
2657,860424,21256,0.025494858972779182,1.0,1.0,0.0745072828678201,0.75,0.75,,,,,,
2658,860688,21264,0.02913818036847715,1.0,1.0,,,,,,,,,
2659,860952,21272,0.022939241705520887,1.0,1.0,,,,,,,,,
2660,861344,21280,0.021049094249547127,1.0,1.0,,,,,,,,,
2661,861672,21288,0.02566212649520162,1.0,1.0,,,,,,,,,
2662,862000,21296,0.02307274101487019,1.0,1.0,,,,,,,,,
2663,862328,21304,0.028685757513101862,0.875,0.875,,,,,,,,,
2664,862720,21312,0.02017517395109716,1.0,1.0,,,,,,,,,
2665,863112,21320,0.0268944377104746,1.0,1.0,0.029402491874560233,1.0,1.0,,,,,,
2666,863632,21328,0.017358328557898803,1.0,1.0,,,,,,,,,
2667,863960,21336,0.02999360372055162,1.0,1.0,,,,,,,,,
2668,864224,21344,0.022575461641265237,1.0,1.0,,,,,,,,,
2669,864424,21352,0.03408011580840442,0.875,0.875,,,,,,,,,
2670,864624,21360,0.0295996690162004,1.0,1.0,,,,,,,,,
2671,864888,21368,0.031015401374595228,1.0,1.0,,,,,,,,,
2672,865280,21376,0.016172094598626546,1.0,1.0,,,,,,,,,
2673,865608,21384,0.028472057740420952,0.875,0.875,0.060853249118377445,0.875,0.875,,,,,,
2674,866000,21392,0.01885340932065636,1.0,1.0,,,,,,,,,
2675,866392,21400,0.01977464341966576,1.0,1.0,,,,,,,,,
2676,866720,21408,0.02226822537825683,1.0,1.0,,,,,,,,,
2677,867112,21416,0.019397403250465666,1.0,1.0,,,,,,,,,
2678,867504,21424,0.03135308903803283,1.0,1.0,,,,,,,,,
2679,867832,21432,0.019807755835138777,1.0,1.0,,,,,,,,,
2680,868096,21440,0.029870340598140362,1.0,1.0,,,,,,,,,
2681,868296,21448,0.02395181629146767,1.0,1.0,0.075862587574508,0.625,0.625,,,,,,
2682,868560,21456,0.02126132960226471,1.0,1.0,,,,,,,,,
2683,868824,21464,0.025746208977819266,1.0,1.0,,,,,,,,,
2684,869152,21472,0.026080072520609975,1.0,1.0,,,,,,,,,
2685,869416,21480,0.021171088314036985,1.0,1.0,,,,,,,,,
2686,869744,21488,0.019662249502083343,1.0,1.0,,,,,,,,,
2687,870136,21496,0.02048166370930422,1.0,1.0,,,,,,,,,
2688,870400,21504,0.022527825698022783,1.0,1.0,,,,,,,,,
2689,870728,21512,0.022140073933229816,1.0,1.0,0.0479540983231315,0.875,0.875,,,,,,
2690,870928,21520,0.03011313336968442,1.0,1.0,,,,,,,,,
2691,871192,21528,0.030910903704009344,1.0,1.0,,,,,,,,,
2692,871520,21536,0.02084067026853472,1.0,1.0,,,,,,,,,
2693,871848,21544,0.02618487795996498,1.0,1.0,,,,,,,,,
2694,872112,21552,0.02615434712309934,1.0,1.0,,,,,,,,,
2695,872504,21560,0.025472633180627324,1.0,1.0,,,,,,,,,
2696,872704,21568,0.018715895359496245,1.0,1.0,,,,,,,,,
2697,873096,21576,0.021317677260959154,0.875,0.875,0.05260170101940731,0.75,0.75,,,,,,
2698,873360,21584,0.02708525623165258,1.0,1.0,,,,,,,,,
2699,874200,21592,0.010970306660646542,1.0,1.0,,,,,,,,,
2700,874528,21600,0.02217187665167467,1.0,1.0,,,,,,,,,
2701,875048,21608,0.019171167437926327,1.0,1.0,,,,,,,,,
2702,875312,21616,0.032993737701102074,1.0,1.0,,,,,,,,,
2703,875576,21624,0.026773010043694968,1.0,1.0,,,,,,,,,
2704,875968,21632,0.021504296517916827,1.0,1.0,,,,,,,,,
2705,876296,21640,0.032931861057445534,0.875,0.875,0.034293333958699754,1.0,1.0,,,,,,
2706,876496,21648,0.02841894382948112,1.0,1.0,,,,,,,,,
2707,876824,21656,0.028658233113695135,1.0,1.0,,,,,,,,,
2708,877152,21664,0.025879418748293574,1.0,1.0,,,,,,,,,
2709,877480,21672,0.02261756621782615,1.0,1.0,,,,,,,,,
2710,877808,21680,0.02156636379528231,1.0,1.0,,,,,,,,,
2711,878392,21688,0.018656302750576337,1.0,1.0,,,,,,,,,
2712,878720,21696,0.01948675752044437,1.0,1.0,,,,,,,,,
2713,878856,21704,0.03419211491837587,1.0,1.0,0.04083539565128558,0.75,0.75,,,,,,
2714,879120,21712,0.025491286143530946,1.0,1.0,,,,,,,,,
2715,879512,21720,0.022323007450974614,1.0,1.0,,,,,,,,,
2716,879712,21728,0.035193547230527054,1.0,1.0,,,,,,,,,
2717,880104,21736,0.02040441652262454,1.0,1.0,,,,,,,,,
2718,880496,21744,0.02408138258072957,1.0,1.0,,,,,,,,,
2719,880824,21752,0.019318924677885662,1.0,1.0,,,,,,,,,
2720,881280,21760,0.013997294221246973,1.0,1.0,,,,,,,,,
2721,881544,21768,0.02936147391199938,1.0,1.0,0.07031007934978939,0.625,0.625,,,,,,
2722,881744,21776,0.027462725839743216,1.0,1.0,,,,,,,,,
2723,882008,21784,0.034379468102545156,1.0,1.0,,,,,,,,,
2724,882528,21792,0.019196697756407272,1.0,1.0,,,,,,,,,
2725,882920,21800,0.02454263327274475,1.0,1.0,,,,,,,,,
2726,883312,21808,0.024594366985957853,1.0,1.0,,,,,,,,,
2727,883512,21816,0.040256527083987144,0.875,0.875,,,,,,,,,
2728,883776,21824,0.027419603999011315,1.0,1.0,,,,,,,,,
2729,884104,21832,0.026890772343103893,1.0,1.0,0.04557740142074454,0.75,0.75,,,,,,
2730,884368,21840,0.035649454741925976,0.875,0.875,,,,,,,,,
2731,884760,21848,0.02864801930389414,1.0,1.0,,,,,,,,,
2732,885088,21856,0.02351096043040343,1.0,1.0,,,,,,,,,
2733,885672,21864,0.0167288267340632,1.0,1.0,,,,,,,,,
2734,886256,21872,0.019203495127531545,1.0,1.0,,,,,,,,,
2735,886392,21880,0.03393463307887601,1.0,1.0,,,,,,,,,
